info,source,game_num
[Spot On false],funnode-liars-dice-61498.txt,61498
[Wild Ones false],funnode-liars-dice-61498.txt,61498
[First to play loser],funnode-liars-dice-61498.txt,61498
[Loser loses 1],funnode-liars-dice-61498.txt,61498
"[Result RoB_the_SloB wins in 12 rounds. doubleyo7, donny34 lose]",funnode-liars-dice-61498.txt,61498
"RoB_the_SloB - 4 x 2, doubleyo7 - 6 x 3, liar, donny34 accuses doubleyo7 ( 3 x d-6 ) .. there were 2, doubleyo7 - 6 x 3, liar, donny34 accuses doubleyo7 ( 3 x d-6 ) .. there were 2, doubleyo7 - 6 x 3, donny34 - 6 x 4, RoB_the_SloB - 6 x 5, liar, doubleyo7 accuses RoB_the_SloB ( 5 x d-6 ) .. there were 5, doubleyo7 - 6 x 3, donny34 - 6 x 4, RoB_the_SloB - 6 x 5, liar, doubleyo7 accuses RoB_the_SloB ( 5 x d-6 ) .. there were 4, RoB_the_SloB - 4 x 2, doubleyo7 - 4 x 3, donny34 - 5 x 3, liar, RoB_the_SloB accuses donny34 ( 3 x d-5 ) .. there were 3, RoB_the_SloB - 3 x 2, doubleyo7 - 4 x 2, donny34 - 6 x 2, RoB_the_SloB - 6 x 3, liar, doubleyo7 accuses RoB_the_SloB ( 3 x d-6 ) .. there were 3, doubleyo7 - 2 x 3, liar, donny34 accuses doubleyo7 ( 3 x d-2 ) .. there were 2, donny34 - 4 x 1, RoB_the_SloB - 5 x 1, donny34 - 5 x 3, liar, RoB_the_SloB accuses donny34 ( 3 x d-5 ) .. there were 2, donny34 - 2 x 1, RoB_the_SloB - 3 x 1, donny34 - 5 x 2, RoB_the_SloB - 5 x 3, liar, donny34 accuses RoB_the_SloB ( 3 x d-5 ) .. there were 3, donny34 - 6 x 1, liar, RoB_the_SloB accuses donny34 ( 1 x d-6 ) .. there were 0, donny34 - 6 x 1, RoB_the_SloB - 5 x 2, liar, donny34 accuses RoB_the_SloB ( 2 x d-5 ) .. there were 2, donny34 - 2 x 1, RoB_the_SloB - 3 x 1, liar, donny34 accuses RoB_the_SloB ( 1 x d-3 ) .. there were 2",funnode-liars-dice-61498.txt,61498
[Site www.FunNode.com],funnode-liars-dice-61543.txt,61543
[P0 donny34],funnode-liars-dice-61543.txt,61543
[P0-Elo 0.0],funnode-liars-dice-61543.txt,61543
[P1 briantran],funnode-liars-dice-61543.txt,61543
[P1-Elo 0.0],funnode-liars-dice-61543.txt,61543
[P2 rachel],funnode-liars-dice-61543.txt,61543
[P2-Elo 0.0],funnode-liars-dice-61543.txt,61543
[P3 RoB_the_SloB],funnode-liars-dice-61543.txt,61543
[P3-Elo 0.0],funnode-liars-dice-61543.txt,61543
[P4 doubleyo7],funnode-liars-dice-61543.txt,61543
[P4-Elo 0.0],funnode-liars-dice-61543.txt,61543
[Timer Fischer],funnode-liars-dice-61543.txt,61543
[Timers -1 + 0],funnode-liars-dice-61543.txt,61543
[Re-roll false],funnode-liars-dice-61543.txt,61543
[Spot On false],funnode-liars-dice-61543.txt,61543
[Wild Ones false],funnode-liars-dice-61543.txt,61543
[First to play loser],funnode-liars-dice-61543.txt,61543
[Loser loses 1],funnode-liars-dice-61543.txt,61543
"[Result doubleyo7 wins in 22 rounds. donny34, briantran, rachel, RoB_the_SloB lose]",funnode-liars-dice-61543.txt,61543
"donny34 - 4 x 4, briantran - 4 x 5, rachel - 1 x 6, RoB_the_SloB - 4 x 6, liar, doubleyo7 accuses RoB_the_SloB ( 6 x d-4 ) .. there were 2, RoB_the_SloB - 2 x 4, doubleyo7 - 4 x 4, donny34 - 6 x 4, briantran - 5 x 5, rachel - 6 x 5, liar, RoB_the_SloB accuses rachel ( 5 x d-6 ) .. there were 6, RoB_the_SloB - 6 x 3, doubleyo7 - 5 x 5, liar, donny34 accuses doubleyo7 ( 5 x d-5 ) .. there were 6, donny34 - 1 x 4, liar, briantran accuses donny34 ( 4 x d-1 ) .. there were 4, briantran - 1 x 4, rachel - 1 x 5, liar, RoB_the_SloB accuses rachel ( 5 x d-1 ) .. there were 6, RoB_the_SloB - 6 x 4, doubleyo7 - 6 x 5, liar, donny34 accuses doubleyo7 ( 5 x d-6 ) .. there were 4, doubleyo7 - 5 x 4, donny34 - 5 x 5, briantran - 6 x 5, rachel - 4 x 6, liar, RoB_the_SloB accuses rachel ( 6 x d-4 ) .. there were 2, rachel - 2 x 1, RoB_the_SloB - 3 x 1, doubleyo7 - 6 x 3, donny34 - 6 x 4, liar, briantran accuses donny34 ( 4 x d-6 ) .. there were 4, briantran - 3 x 3, rachel - 2 x 5, liar, RoB_the_SloB accuses rachel ( 5 x d-2 ) .. there were 4, rachel - 4 x 2, RoB_the_SloB - 5 x 2, doubleyo7 - 6 x 3, donny34 - 6 x 4, briantran - 6 x 5, liar, rachel accuses briantran ( 5 x d-6 ) .. there were 4, briantran - 4 x 3, rachel - 2 x 4, RoB_the_SloB - 4 x 4, doubleyo7 - 6 x 4, donny34 - 6 x 5, liar, briantran accuses donny34 ( 5 x d-6 ) .. there were 4, donny34 - 3 x 3, briantran - 3 x 4, liar, rachel accuses briantran ( 4 x d-3 ) .. there were 3, briantran - 2 x 2, liar, rachel accuses briantran ( 2 x d-2 ) .. there were 4, rachel - 3 x 1, RoB_the_SloB - 4 x 1, doubleyo7 - 4 x 2, donny34 - 5 x 2, briantran - 4 x 3, liar, rachel accuses briantran ( 3 x d-4 ) .. there were 4, rachel - 4 x 2, RoB_the_SloB - 6 x 2, doubleyo7 - 5 x 3, liar, donny34 accuses doubleyo7 ( 3 x d-5 ) .. there were 4, donny34 - 3 x 2, briantran - 3 x 3, liar, rachel accuses briantran ( 3 x d-3 ) .. there were 4, RoB_the_SloB - 6 x 1, doubleyo7 - 1 x 2, donny34 - 6 x 2, briantran - 4 x 3, liar, RoB_the_SloB accuses briantran ( 3 x d-4 ) .. there were 2, RoB_the_SloB - 6 x 2, doubleyo7 - 3 x 3, liar, donny34 accuses doubleyo7 ( 3 x d-3 ) .. there were 3, donny34 - 6 x 1, RoB_the_SloB - 1 x 2, doubleyo7 - 1 x 3, donny34 - 1 x 4, liar, RoB_the_SloB accuses donny34 ( 4 x d-1 ) .. there were 4, RoB_the_SloB - 5 x 1, doubleyo7 - 4 x 2, liar, donny34 accuses doubleyo7 ( 2 x d-4 ) .. there was 1, doubleyo7 - 3 x 2, liar, donny34 accuses doubleyo7 ( 2 x d-3 ) .. there were 2, RoB_the_SloB - 4 x 1, liar, doubleyo7 accuses RoB_the_SloB ( 1 x d-4 ) .. there were 0",funnode-liars-dice-61543.txt,61543
[Site www.FunNode.com],funnode-liars-dice-61544.txt,61544
[P0 briantran],funnode-liars-dice-61544.txt,61544
[P0-Elo 0.0],funnode-liars-dice-61544.txt,61544
[P1 doubleyo7],funnode-liars-dice-61544.txt,61544
[P1-Elo 0.0],funnode-liars-dice-61544.txt,61544
[P2 RoB_the_SloB],funnode-liars-dice-61544.txt,61544
[P2-Elo 0.0],funnode-liars-dice-61544.txt,61544
[P3 rachel],funnode-liars-dice-61544.txt,61544
[P3-Elo 0.0],funnode-liars-dice-61544.txt,61544
[P4 donny34],funnode-liars-dice-61544.txt,61544
[P4-Elo 0.0],funnode-liars-dice-61544.txt,61544
[Timer Fischer],funnode-liars-dice-61544.txt,61544
[Timers -1 + 0],funnode-liars-dice-61544.txt,61544
[Re-roll false],funnode-liars-dice-61544.txt,61544
[Spot On false],funnode-liars-dice-61544.txt,61544
[Wild Ones false],funnode-liars-dice-61544.txt,61544
[First to play loser],funnode-liars-dice-61544.txt,61544
[Loser loses 1],funnode-liars-dice-61544.txt,61544
"[Result RoB_the_SloB wins in 23 rounds. briantran, doubleyo7, rachel, donny34 lose]",funnode-liars-dice-61544.txt,61544
"briantran - 2 x 2, doubleyo7 - 5 x 4, RoB_the_SloB - 3 x 5, rachel - 2 x 6, liar, donny34 accuses rachel ( 6 x d-2 ) .. there were 8, donny34 - 6 x 4, briantran - 6 x 5, liar, doubleyo7 accuses briantran ( 5 x d-6 ) .. there were 4, briantran - 2 x 4, doubleyo7 - 5 x 5, liar, RoB_the_SloB accuses doubleyo7 ( 5 x d-5 ) .. there were 6, RoB_the_SloB - 6 x 2, rachel - 6 x 3, donny34 - 5 x 4, briantran - 5 x 5, doubleyo7 - 6 x 6, liar, RoB_the_SloB accuses doubleyo7 ( 6 x d-6 ) .. there were 7, RoB_the_SloB - 4 x 3, rachel - 6 x 4, donny34 - 4 x 5, briantran - 6 x 5, doubleyo7 - 4 x 6, liar, RoB_the_SloB accuses doubleyo7 ( 6 x d-4 ) .. there were 5, doubleyo7 - 6 x 4, RoB_the_SloB - 6 x 5, rachel - 1 x 6, liar, donny34 accuses rachel ( 6 x d-1 ) .. there were 3, rachel - 5 x 5, liar, donny34 accuses rachel ( 5 x d-5 ) .. there were 5, donny34 - 6 x 2, briantran - 6 x 3, doubleyo7 - 6 x 4, RoB_the_SloB - 4 x 5, rachel - 4 x 6, liar, donny34 accuses rachel ( 6 x d-4 ) .. there were 6, donny34 - 6 x 3, briantran - 6 x 4, liar, doubleyo7 accuses briantran ( 4 x d-6 ) .. there were 7, doubleyo7 - 4 x 4, RoB_the_SloB - 4 x 5, rachel - 2 x 6, liar, donny34 accuses rachel ( 6 x d-2 ) .. there were 5, rachel - 3 x 4, liar, donny34 accuses rachel ( 4 x d-3 ) .. there were 5, donny34 - 6 x 2, briantran - 6 x 3, liar, doubleyo7 accuses briantran ( 3 x d-6 ) .. there was 1, briantran - 1 x 2, doubleyo7 - 5 x 3, RoB_the_SloB - 6 x 3, liar, rachel accuses RoB_the_SloB ( 3 x d-6 ) .. there were 2, RoB_the_SloB - 6 x 2, rachel - 1 x 3, donny34 - 6 x 3, liar, briantran accuses donny34 ( 3 x d-6 ) .. there were 3, briantran - 1 x 2, doubleyo7 - 3 x 3, liar, RoB_the_SloB accuses doubleyo7 ( 3 x d-3 ) .. there were 2, doubleyo7 - 3 x 2, RoB_the_SloB - 6 x 2, rachel - 6 x 3, liar, donny34 accuses rachel ( 3 x d-6 ) .. there were 2, rachel - 6 x 2, liar, donny34 accuses rachel ( 2 x d-6 ) .. there were 2, briantran - 2 x 1, doubleyo7 - 2 x 2, RoB_the_SloB - 4 x 2, rachel - 4 x 3, liar, briantran accuses rachel ( 3 x d-4 ) .. there were 2, rachel - 5 x 2, liar, briantran accuses rachel ( 2 x d-5 ) .. there were 2, briantran - 5 x 2, liar, doubleyo7 accuses briantran ( 2 x d-5 ) .. there were 3, doubleyo7 - 2 x 2, RoB_the_SloB - 3 x 2, liar, rachel accuses RoB_the_SloB ( 2 x d-3 ) .. there were 2, briantran - 2 x 1, doubleyo7 - 2 x 2, liar, RoB_the_SloB accuses doubleyo7 ( 2 x d-2 ) .. there was 1, RoB_the_SloB - 6 x 1, briantran - 1 x 2, liar, RoB_the_SloB accuses briantran ( 2 x d-1 ) .. there was 1",funnode-liars-dice-61544.txt,61544
[Site www.FunNode.com],funnode-liars-dice-61545.txt,61545
[P0 rachel],funnode-liars-dice-61545.txt,61545
[P0-Elo 0.0],funnode-liars-dice-61545.txt,61545
[P1 briantran],funnode-liars-dice-61545.txt,61545
[P1-Elo 0.0],funnode-liars-dice-61545.txt,61545
[P2 RoB_the_SloB],funnode-liars-dice-61545.txt,61545
[P2-Elo 0.0],funnode-liars-dice-61545.txt,61545
[P3 doubleyo7],funnode-liars-dice-61545.txt,61545
[P3-Elo 0.0],funnode-liars-dice-61545.txt,61545
[P4 donny34],funnode-liars-dice-61545.txt,61545
[P4-Elo 0.0],funnode-liars-dice-61545.txt,61545
[Timer Fischer],funnode-liars-dice-61545.txt,61545
[Timers -1 + 0],funnode-liars-dice-61545.txt,61545
[Re-roll false],funnode-liars-dice-61545.txt,61545
[Spot On false],funnode-liars-dice-61545.txt,61545
[Wild Ones false],funnode-liars-dice-61545.txt,61545
[First to play loser],funnode-liars-dice-61545.txt,61545
[Loser loses 1],funnode-liars-dice-61545.txt,61545
"[Result RoB_the_SloB wins in 24 rounds. rachel, briantran, doubleyo7, donny34 lose]",funnode-liars-dice-61545.txt,61545
"rachel - 2 x 4, briantran - 2 x 5, RoB_the_SloB - 5 x 5, doubleyo7 - 6 x 5, liar, donny34 accuses doubleyo7 ( 5 x d-6 ) .. there were 3, doubleyo7 - 6 x 5, donny34 - 6 x 6, liar, rachel accuses donny34 ( 6 x d-6 ) .. there were 5, donny34 - 4 x 4, rachel - 6 x 4, briantran - 4 x 5, liar, RoB_the_SloB accuses briantran ( 5 x d-4 ) .. there were 2, briantran - 5 x 4, RoB_the_SloB - 6 x 4, doubleyo7 - 4 x 5, donny34 - 6 x 5, liar, rachel accuses donny34 ( 5 x d-6 ) .. there were 4, donny34 - 6 x 3, rachel - 3 x 4, briantran - 5 x 4, RoB_the_SloB - 3 x 5, liar, doubleyo7 accuses RoB_the_SloB ( 5 x d-3 ) .. there were 5, doubleyo7 - 6 x 4, liar, donny34 accuses doubleyo7 ( 4 x d-6 ) .. there were 8, donny34 - 6 x 3, liar, rachel accuses donny34 ( 3 x d-6 ) .. there were 6, rachel - 3 x 3, briantran - 2 x 4, liar, RoB_the_SloB accuses briantran ( 4 x d-2 ) .. there were 4, RoB_the_SloB - 6 x 2, doubleyo7 - 6 x 3, liar, donny34 accuses doubleyo7 ( 3 x d-6 ) .. there were 3, donny34 - 5 x 2, liar, rachel accuses donny34 ( 2 x d-5 ) .. there was 1, rachel - 1 x 3, briantran - 2 x 3, liar, RoB_the_SloB accuses briantran ( 3 x d-2 ) .. there were 2, briantran - 4 x 2, RoB_the_SloB - 6 x 2, doubleyo7 - 2 x 3, rachel - 6 x 3, liar, briantran accuses rachel ( 3 x d-6 ) .. there were 3, briantran - 4 x 2, RoB_the_SloB - 5 x 2, doubleyo7 - 1 x 3, liar, rachel accuses doubleyo7 ( 3 x d-1 ) .. there were 4, rachel - 5 x 2, briantran - 6 x 2, RoB_the_SloB - 6 x 3, liar, doubleyo7 accuses RoB_the_SloB ( 3 x d-6 ) .. there were 2, RoB_the_SloB - 3 x 2, doubleyo7 - 6 x 3, liar, rachel accuses doubleyo7 ( 3 x d-6 ) .. there were 3, rachel - 5 x 2, liar, briantran accuses rachel ( 2 x d-5 ) .. there were 2, briantran - 2 x 1, RoB_the_SloB - 6 x 1, doubleyo7 - 4 x 2, rachel - 2 x 3, liar, briantran accuses rachel ( 3 x d-2 ) .. there were 3, RoB_the_SloB - 6 x 1, doubleyo7 - 2 x 2, rachel - 3 x 2, RoB_the_SloB - 2 x 3, doubleyo7 - 2 x 4, liar, rachel accuses doubleyo7 ( 4 x d-2 ) .. there were 4, rachel - 6 x 1, RoB_the_SloB - 6 x 2, liar, doubleyo7 accuses RoB_the_SloB ( 2 x d-6 ) .. there were 2, doubleyo7 - 6 x 1, liar, rachel accuses doubleyo7 ( 1 x d-6 ) .. there were 2, RoB_the_SloB - 1 x 1, doubleyo7 - 6 x 1, RoB_the_SloB - 2 x 2, doubleyo7 - 2 x 3, liar, RoB_the_SloB accuses doubleyo7 ( 3 x d-2 ) .. there were 3, RoB_the_SloB - 6 x 1, doubleyo7 - 5 x 2, RoB_the_SloB - 6 x 2, liar, doubleyo7 accuses RoB_the_SloB ( 2 x d-6 ) .. there were 3, doubleyo7 - 4 x 1, RoB_the_SloB - 4 x 2, liar, doubleyo7 accuses RoB_the_SloB ( 2 x d-4 ) .. there was 1, RoB_the_SloB - 4 x 1, liar, doubleyo7 accuses RoB_the_SloB ( 1 x d-4 ) .. there was 1",funnode-liars-dice-61545.txt,61545
[Site www.FunNode.com],funnode-liars-dice-61546.txt,61546
[P0 rachel],funnode-liars-dice-61546.txt,61546
[P0-Elo 0.0],funnode-liars-dice-61546.txt,61546
[P1 doubleyo7],funnode-liars-dice-61546.txt,61546
[P1-Elo 0.0],funnode-liars-dice-61546.txt,61546
[P2 briantran],funnode-liars-dice-61546.txt,61546
[P2-Elo 0.0],funnode-liars-dice-61546.txt,61546
[P3 RoB_the_SloB],funnode-liars-dice-61546.txt,61546
[P3-Elo 0.0],funnode-liars-dice-61546.txt,61546
[P4 donny34],funnode-liars-dice-61546.txt,61546
[P4-Elo 0.0],funnode-liars-dice-61546.txt,61546
[Timer Fischer],funnode-liars-dice-61546.txt,61546
[Timers -1 + 0],funnode-liars-dice-61546.txt,61546
[Re-roll false],funnode-liars-dice-61546.txt,61546
[Spot On false],funnode-liars-dice-61546.txt,61546
[Wild Ones false],funnode-liars-dice-61546.txt,61546
[First to play loser],funnode-liars-dice-61546.txt,61546
[Loser loses 1],funnode-liars-dice-61546.txt,61546
"[Result donny34 wins in 22 rounds. rachel, doubleyo7, briantran, RoB_the_SloB lose]",funnode-liars-dice-61546.txt,61546
"rachel - 6 x 3, doubleyo7 - 6 x 4, briantran - 5 x 5, RoB_the_SloB - 1 x 6, liar, donny34 accuses RoB_the_SloB ( 6 x d-1 ) .. there were 7, donny34 - 6 x 3, rachel - 6 x 4, doubleyo7 - 1 x 5, briantran - 5 x 5, liar, RoB_the_SloB accuses briantran ( 5 x d-5 ) .. there were 5, RoB_the_SloB - 6 x 3, donny34 - 1 x 4, rachel - 5 x 5, doubleyo7 - 5 x 6, briantran - 5 x 7, liar, RoB_the_SloB accuses briantran ( 7 x d-5 ) .. there were 8, RoB_the_SloB - 6 x 2, donny34 - 5 x 3, rachel - 6 x 5, liar, doubleyo7 accuses rachel ( 5 x d-6 ) .. there were 6, doubleyo7 - 2 x 5, briantran - 4 x 5, liar, RoB_the_SloB accuses briantran ( 5 x d-4 ) .. there were 3, briantran - 6 x 4, RoB_the_SloB - 3 x 5, donny34 - 6 x 5, rachel - 2 x 6, liar, doubleyo7 accuses rachel ( 6 x d-2 ) .. there were 5, rachel - 6 x 4, doubleyo7 - 5 x 5, liar, briantran accuses doubleyo7 ( 5 x d-5 ) .. there were 3, doubleyo7 - 4 x 3, briantran - 4 x 4, RoB_the_SloB - 2 x 5, donny34 - 4 x 5, liar, rachel accuses donny34 ( 5 x d-4 ) .. there were 4, donny34 - 6 x 2, rachel - 1 x 3, doubleyo7 - 5 x 3, briantran - 6 x 3, liar, RoB_the_SloB accuses briantran ( 3 x d-6 ) .. there were 2, briantran - 6 x 3, RoB_the_SloB - 6 x 4, liar, donny34 accuses RoB_the_SloB ( 4 x d-6 ) .. there were 3, RoB_the_SloB - 6 x 2, donny34 - 2 x 3, rachel - 5 x 3, doubleyo7 - 6 x 3, liar, briantran accuses doubleyo7 ( 3 x d-6 ) .. there were 3, briantran - 3 x 2, RoB_the_SloB - 6 x 2, donny34 - 1 x 3, rachel - 4 x 3, doubleyo7 - 3 x 4, liar, briantran accuses doubleyo7 ( 4 x d-3 ) .. there were 3, doubleyo7 - 6 x 2, briantran - 3 x 3, liar, RoB_the_SloB accuses briantran ( 3 x d-3 ) .. there were 3, RoB_the_SloB - 6 x 2, donny34 - 6 x 3, rachel - 2 x 4, liar, doubleyo7 accuses rachel ( 4 x d-2 ) .. there were 2, rachel - 6 x 1, doubleyo7 - 5 x 2, briantran - 6 x 3, liar, RoB_the_SloB accuses briantran ( 3 x d-6 ) .. there were 3, donny34 - 5 x 2, rachel - 3 x 3, doubleyo7 - 4 x 3, briantran - 6 x 3, liar, donny34 accuses briantran ( 3 x d-6 ) .. there was 1, briantran - 6 x 1, donny34 - 3 x 2, rachel - 4 x 2, doubleyo7 - 5 x 2, briantran - 6 x 2, liar, donny34 accuses briantran ( 2 x d-6 ) .. there was 1, donny34 - 5 x 1, liar, rachel accuses donny34 ( 1 x d-5 ) .. there were 2, rachel - 2 x 1, doubleyo7 - 6 x 2, donny34 - 6 x 3, liar, rachel accuses donny34 ( 3 x d-6 ) .. there were 3, rachel - 6 x 1, doubleyo7 - 4 x 2, liar, donny34 accuses doubleyo7 ( 2 x d-4 ) .. there were 0, doubleyo7 - 6 x 2, donny34 - 6 x 3, rachel - 6 x 4, liar, doubleyo7 accuses rachel ( 4 x d-6 ) .. there were 3, doubleyo7 - 3 x 1, donny34 - 1 x 2, doubleyo7 - 3 x 2, liar, donny34 accuses doubleyo7 ( 2 x d-3 ) .. there was 1",funnode-liars-dice-61546.txt,61546
[Site www.FunNode.com],funnode-liars-dice-61547.txt,61547
[P0 donny34],funnode-liars-dice-61547.txt,61547
[P0-Elo 0.0],funnode-liars-dice-61547.txt,61547
[P1 rachel],funnode-liars-dice-61547.txt,61547
[P1-Elo 0.0],funnode-liars-dice-61547.txt,61547
[P2 RoB_the_SloB],funnode-liars-dice-61547.txt,61547
[P2-Elo 0.0],funnode-liars-dice-61547.txt,61547
[P3 doubleyo7],funnode-liars-dice-61547.txt,61547
[P3-Elo 0.0],funnode-liars-dice-61547.txt,61547
[P4 briantran],funnode-liars-dice-61547.txt,61547
[P4-Elo 0.0],funnode-liars-dice-61547.txt,61547
[Timer Fischer],funnode-liars-dice-61547.txt,61547
[Timers -1 + 0],funnode-liars-dice-61547.txt,61547
[Re-roll false],funnode-liars-dice-61547.txt,61547
[Spot On false],funnode-liars-dice-61547.txt,61547
[Wild Ones false],funnode-liars-dice-61547.txt,61547
[First to play loser],funnode-liars-dice-61547.txt,61547
[Loser loses 1],funnode-liars-dice-61547.txt,61547
"[Result RoB_the_SloB wins in 22 rounds. donny34, rachel, doubleyo7, briantran lose]",funnode-liars-dice-61547.txt,61547
"donny34 - 4 x 4, rachel - 4 x 5, RoB_the_SloB - 6 x 5, doubleyo7 - 6 x 6, liar, briantran accuses doubleyo7 ( 6 x d-6 ) .. there were 8, briantran - 6 x 4, donny34 - 3 x 5, rachel - 5 x 5, RoB_the_SloB - 5 x 6, liar, doubleyo7 accuses RoB_the_SloB ( 6 x d-5 ) .. there were 6, doubleyo7 - 4 x 5, briantran - 6 x 5, donny34 - 6 x 6, liar, rachel accuses donny34 ( 6 x d-6 ) .. there were 6, rachel - 3 x 3, RoB_the_SloB - 6 x 3, doubleyo7 - 1 x 5, briantran - 1 x 6, donny34 - 6 x 6, liar, rachel accuses donny34 ( 6 x d-6 ) .. there were 5, donny34 - 5 x 3, rachel - 6 x 4, RoB_the_SloB - 5 x 5, doubleyo7 - 6 x 5, liar, briantran accuses doubleyo7 ( 5 x d-6 ) .. there were 5, briantran - 5 x 3, donny34 - 2 x 4, rachel - 2 x 5, liar, RoB_the_SloB accuses rachel ( 5 x d-2 ) .. there were 6, RoB_the_SloB - 6 x 2, doubleyo7 - 1 x 4, briantran - 4 x 4, donny34 - 5 x 4, rachel - 5 x 5, RoB_the_SloB - 5 x 6, liar, doubleyo7 accuses RoB_the_SloB ( 6 x d-5 ) .. there were 6, doubleyo7 - 2 x 4, liar, briantran accuses doubleyo7 ( 4 x d-2 ) .. there were 6, briantran - 2 x 1, donny34 - 6 x 3, rachel - 2 x 4, liar, RoB_the_SloB accuses rachel ( 4 x d-2 ) .. there were 3, rachel - 6 x 4, RoB_the_SloB - 6 x 5, doubleyo7 - 6 x 6, liar, briantran accuses doubleyo7 ( 6 x d-6 ) .. there were 5, doubleyo7 - 6 x 3, liar, briantran accuses doubleyo7 ( 3 x d-6 ) .. there were 3, briantran - 1 x 1, donny34 - 6 x 2, rachel - 1 x 3, RoB_the_SloB - 2 x 3, doubleyo7 - 6 x 3, liar, briantran accuses doubleyo7 ( 3 x d-6 ) .. there were 3, donny34 - 4 x 2, rachel - 1 x 3, RoB_the_SloB - 6 x 3, liar, doubleyo7 accuses RoB_the_SloB ( 3 x d-6 ) .. there were 5, doubleyo7 - 4 x 2, donny34 - 6 x 2, rachel - 4 x 3, RoB_the_SloB - 4 x 4, doubleyo7 - 4 x 5, liar, donny34 accuses doubleyo7 ( 5 x d-4 ) .. there were 3, donny34 - 6 x 2, rachel - 5 x 3, liar, RoB_the_SloB accuses rachel ( 3 x d-5 ) .. there were 2, rachel - 3 x 2, RoB_the_SloB - 3 x 3, liar, donny34 accuses RoB_the_SloB ( 3 x d-3 ) .. there were 4, donny34 - 4 x 2, rachel - 3 x 3, liar, RoB_the_SloB accuses rachel ( 3 x d-3 ) .. there were 2, rachel - 3 x 1, RoB_the_SloB - 4 x 2, liar, donny34 accuses RoB_the_SloB ( 2 x d-4 ) .. there were 2, donny34 - 1 x 2, liar, rachel accuses donny34 ( 2 x d-1 ) .. there were 4, RoB_the_SloB - 3 x 1, donny34 - 3 x 2, liar, RoB_the_SloB accuses donny34 ( 2 x d-3 ) .. there was 1, donny34 - 6 x 1, RoB_the_SloB - 6 x 2, liar, donny34 accuses RoB_the_SloB ( 2 x d-6 ) .. there was 1, RoB_the_SloB - 6 x 1, liar, donny34 accuses RoB_the_SloB ( 1 x d-6 ) .. there was 1",funnode-liars-dice-61547.txt,61547
[Site www.FunNode.com],funnode-liars-dice-61548.txt,61548
[P0 RoB_the_SloB],funnode-liars-dice-61548.txt,61548
[P0-Elo 0.0],funnode-liars-dice-61548.txt,61548
[P1 rachel],funnode-liars-dice-61548.txt,61548
[P1-Elo 0.0],funnode-liars-dice-61548.txt,61548
[P2 doubleyo7],funnode-liars-dice-61548.txt,61548
[P2-Elo 0.0],funnode-liars-dice-61548.txt,61548
[P3 briantran],funnode-liars-dice-61548.txt,61548
[P3-Elo 0.0],funnode-liars-dice-61548.txt,61548
[P4 donny34],funnode-liars-dice-61548.txt,61548
[P4-Elo 0.0],funnode-liars-dice-61548.txt,61548
[Timer Fischer],funnode-liars-dice-61548.txt,61548
[Timers -1 + 0],funnode-liars-dice-61548.txt,61548
[Re-roll false],funnode-liars-dice-61548.txt,61548
[Spot On false],funnode-liars-dice-61548.txt,61548
[Wild Ones false],funnode-liars-dice-61548.txt,61548
[First to play loser],funnode-liars-dice-61548.txt,61548
[Loser loses 1],funnode-liars-dice-61548.txt,61548
"[Result RoB_the_SloB wins in 24 rounds. rachel, doubleyo7, briantran, donny34 lose]",funnode-liars-dice-61548.txt,61548
